action,blood glucose,reward,meal,risk
[0.],142.96169,-12.089208858027376,0.0,0.990052067122218
0.1,139.61195,7.377093914119513,0.0,1.142403301828613
0.1,137.03227,7.26887663726431,0.0,1.3050270612281163
0.1,135.19508,7.179365940614314,0.0,1.4776064093749166
[0.],134.0699,7.104654950029048,0.0,1.6593840120507082
[0.],133.62148,7.040578254676552,0.0,1.8489035968697929
0.1,133.80965,6.983051345275824,0.0,2.043975022430992
[0.],134.59106,6.9283956167528125,0.0,2.241879318489952
[0.03108208],135.92111,6.873677009328132,0.0,2.4395361010726506
[0.],137.75468,6.816945099855719,0.0,2.6336120463877126
[0.],140.03862,-10.26117246950495,0.0,2.82071008320322
0.1,142.67004,-11.631765158668545,0.0,2.997578557309116
0.1,145.4716,-13.071798990328496,0.0,3.1612914328456663
0.1,148.25122,-14.478202663036866,0.0,3.3092228058100623
[0.],150.81757,-15.750317771224088,0.0,3.4387966358837527
0.1,152.99522,-16.79881046651642,0.0,3.5472711605910128
[0.07219635],154.70972,-17.599011384448985,0.0,3.631778566681765
0.1,156.0396,-18.21327584756009,0.0,3.689487546452012
[0.],157.09715,-18.704915576163515,0.0,3.717668136181621
[0.],157.99435,-19.131490142917585,0.0,3.713753792306018
[0.],158.8287,-19.54061500101124,0.0,3.6755569065582927
[0.0418644],159.61153,-19.92539726407896,0.0,3.60165448949173
[0.],160.22577,-20.207534272438195,0.0,3.491702657655579
[0.],160.52995,-20.312099664620987,0.0,3.3465376556008457
0.1,160.38754,-20.17168970244906,0.0,3.1681421923088733
[0.],159.67708,-19.72891613943897,0.0,2.959577935300369
0.1,158.34386,-18.96869759971869,0.0,2.724778514970156
0.1,156.43008,-17.929128524018207,0.0,2.468315923376663
0.1,153.99979,-16.647112901377202,0.0,2.195235755234449
[0.],151.11649,-15.155459786673491,0.0,1.910882257853804
[0.],147.83858,-13.483507004364672,0.0,1.6208544403042489
0.1,144.2028,-11.647665197676254,0.0,1.331203809531552
[0.],140.2159,-9.649255459803417,0.0,1.048741672865872
[0.],135.87929,7.448368817429133,0.0,0.7811808550621573
[0.09221779],131.19612,7.4187754985388334,0.0,0.5371656345551241
[0.],126.18173,7.364288606399844,0.0,0.3262910184525883
0,120.91331,7.277062868185589,0.0,0.1590103572768964
0,115.55933,7.155374069402962,0.0,0.046494286566724
0,110.30995,7.011097285514253,0.0,0.0004838466714157
0,105.35726,6.863661807824525,0.0,0.03305344062663
0,100.88136,6.736915358118078,0.0,0.1562692503486317
0,96.98043,-11.861582577546548,0.0,0.3817766813138306
0,93.628365,-13.590034420109571,0.0,0.7203557224917463
0,90.771255,-15.04100339042292,0.0,1.181478183236547
0,88.35446,-16.247970978821098,0.0,1.7728947490361633
0,86.32193,-17.24582112843639,0.0,2.500274615818743
0,84.615616,-18.070698343854048,0.0,3.366916038082077
0,83.175095,-18.75978697743093,0.0,4.373541938365495
0,81.93726,-19.351140341767486,0.0,5.5181903492055975
0,80.8362,-19.88359621618544,0.0,6.796204712313875
0,77.84561,-21.98363966795279,0.0,8.200324000100077
0,71.47997,-26.667932806242167,0.0,9.720867484473091
0,66.61093,-29.058001831745365,0.0,11.346004088963046
0,62.99313,-30.612117970629537,0.0,13.06209198194453
0,60.379047,-31.55072316532405,0.0,14.854070728680895
0,58.51927,-32.10213458400151,0.0,16.705886169675427
0,57.162804,-32.482317930991385,0.0,18.600927378636417
0,56.05731,-32.885097303210834,0.0,20.522455600846087
0,54.94942,-33.48553989726868,0.0,22.45400688546383
0,53.584988,-34.45481006612222,0.0,24.37975299696901
0,51.73873,-35.94003473469976,0.0,26.284808829828386
0,49.361683,-37.87417444929075,0.0,28.15547861361693
0,46.669674,-39.90263386041991,0.0,29.979437328506016
0,43.93739,-41.74507179093172,0.0,31.745847625797087
0,41.4396,-43.11101028482304,0.0,33.44541589766788
0,39.640045,-43.234921363901975,0.0,35.07039377944533
0,39.0,-41.652220457766205,0.0,36.61453320285134
0,39.0,-40.5,0.0,38.073004143784026
0,39.0,-40.5,0.0,39.44228449076227
0,39.0,-40.5,0.0,40.72003112036518
0,39.0,-40.5,0.0,41.90494045363829
0,39.0,-40.5,0.0,42.99660564025136
0,39.0,-40.5,0.0,43.99537622329773
0,39.0,-40.5,0.0,44.90222480339366
0,39.0,-40.5,0.0,45.7186239443271
0,39.0,-40.5,0.0,46.44643541221085
0,39.0,-40.5,0.0,47.08781285644978
0,39.0,-40.5,0.0,47.64511824088983
0,39.0,-40.5,0.0,48.12085171632756
0,39.0,-40.5,0.0,48.517594177603485
0,39.0,-40.5,0.0,48.83796144868452
0,39.07091,-40.33510506688808,0.0,49.08456886279456
0,40.404182,-37.445584895025725,0.0,49.26000492657299
0,43.58107,-33.1727964717161,0.0,49.36681275374812
0,45.373898,-34.7833459232051,0.0,49.40747800394707
0,45.284817,-37.47843745372847,0.0,49.38442214838797
0,43.279404,-41.215777764567,0.0,49.29999999209662
0,40.50907,-44.15680905267149,0.0,49.15650050096488
0,39.0,-43.16046681274981,0.0,48.95615010328436
0,39.0,-40.5,0.0,48.7011177536203
0,39.0,-40.5,0.0,48.39352115824855
0,39.0,-40.5,0.0,48.03543366359917
0,39.0,-40.5,0.0,47.62889140108237
0,39.0,-40.5,0.0,47.17590036300688
0,39.0,-40.5,0.0,46.67844315525138
0,39.0,-40.5,0.0,46.13848523351683
0,39.488358,-39.37343229786584,0.0,45.55798048215359
0,40.96778,-36.96698463255914,0.0,44.93887603861661
0,42.153557,-37.006386519224,0.0,44.28311630346237
0,42.259754,-38.703634484567054,0.0,43.59264610634349
0,43.38577,-36.591953342987885,0.0,42.86941302350513
0,47.68068,-30.376202163994943,0.0,42.1153688625834
0,50.24544,-31.92031804468279,0.0,41.33247034672248
0,51.380283,-33.10449926319869,0.0,40.52267904273721
0,51.38545,-34.30192832513495,0.0,39.687960587770434
0,50.561188,-35.588706110266486,0.0,38.830283276055376
0,49.20777,-36.89355655766701,0.0,37.95161607237847
0,47.625477,-38.05560850769231,0.0,37.05392612196209
0,46.114597,-38.85454418439398,0.0,36.139175828032656
0,44.975418,-39.042752372898434,0.0,35.209319568543606
0,44.477276,-38.45603912996373,0.0,34.26630012259489
0,44.70375,-37.330327664544185,0.0,33.3120448752096
0,45.45978,-36.23278248732783,0.0,32.348461866458955
0,46.488384,-35.40062098724553,0.0,31.377435747606263
0,47.532578,-34.92088786975348,0.0,30.400823703098915
0,48.358006,-34.825827661107326,0.0,29.420451392988213
0,48.866104,-34.97230898083554,0.0,28.43810896580342
0,49.162006,-35.078825291154885,0.0,27.455547187141192
0,49.396095,-35.03597888591102,0.0,26.474473724340083
0,49.718758,-34.77849608612395,0.0,25.49654962266476
0,50.263935,-34.26775621153669,0.0,24.52338600350065
0,51.06703,-33.60800306906765,0.0,23.556541010206345
0,52.01564,-33.016253720808834,0.0,22.597517022553127
0,52.964493,-32.58108448357111,0.0,21.6477581561347
0,53.768303,-32.35195682662928,0.0,20.70864805879948
0,54.296783,-32.36364618447969,0.0,19.781508012073623
0,54.509575,-32.55185525052181,0.0,18.867595341731725
0,54.50125,-32.75690397127187,0.0,17.968102138151185
0,54.39636,-32.89694495007769,0.0,17.08415428387463
0,54.31943,-32.91032238490581,0.0,16.216810782906123
0,54.389652,-32.741232622919355,0.0,15.367063383688391
0,54.694183,-32.37783672074388,0.0,14.53583648544913
0,55.27217,-31.851659245165305,0.0,13.72398731565852
0,56.152065,-31.16816105434137,0.0,12.932306364701123
0,57.362312,-30.32477370241873,0.0,12.161518062522465
0,58.92155,-29.332067548236058,0.0,11.412281680946784
0,60.78963,-28.260848893675483,0.0,10.685192444568898
0,62.838253,-27.224755979965323,0.0,9.98078283257301
0,64.91952,-26.27894836025621,0.0,9.299524053515624
0,66.8855,-25.46505495373506,0.0,8.641827675001394
0,68.597824,-24.822603562568037,0.0,8.008047390263345
0,69.9754,-24.35162783404196,0.0,7.398480903912066
0,71.02312,-24.012070643790707,0.0,6.813371919519865
0,71.76492,-23.79336056842683,0.0,6.252912212238467
0,72.22478,-23.69195629916712,0.0,5.717243770290889
0,72.42661,-23.702078701006076,0.0,5.206460989912793
0,72.39435,-23.81629873099379,0.0,4.720612909127332
0,72.15191,-24.02592282715521,0.0,4.259705466604897
0,71.72319,-24.32128014725228,0.0,3.8237037727680168
0,71.13208,-24.69189268949641,0.0,3.4125343812404867
0,72.113045,-23.51910559955473,0.0,3.026087549693105
0,76.49205,-20.072546710440182,0.0,2.664219480096448
0,81.01155,-18.08387625670818,0.0,2.3267545293426464
0,85.56549,-16.082613394625902,0.0,2.013487382135165
0,90.04781,-14.101469388659728,0.0,1.7241851789583948
0,94.35246,-12.180455906699471,0.0,1.458589592823667
0,98.37336,-10.36531809696963,0.0,1.2164188493364867
0,102.00442,7.291666901336765,0.0,0.9973696854398272
0,105.13956,7.174040319862458,0.0,0.801119242954085
0,107.67268,7.092324789440388,0.0,0.6273268937557664
0,109.516106,7.041847152355327,0.0,0.4756359941100397
0,110.692635,7.016091952311391,0.0,0.3456755662975515
0,111.39082,7.005765855086203,0.0,0.2370619062525619
0,111.83607,7.00223509913692,0.0,0.14940011645717
0,112.25373,7.001089895140584,0.0,0.0822855638165648
0,112.86509,6.999860477707912,0.0,0.0353052626738082
0,113.86682,6.995393424148474,0.0,0.0080391835105791
0,115.418686,6.982417178919917,0.0,6.148822531774159e-05
0,117.67223,6.952774337038714,0.0,0.0109416931832844
0,120.77902,6.89516694963761,0.0,0.0402457614970227
0,124.851326,6.798131163358859,0.0,0.0875371262227208
0,129.7657,6.668214192071765,0.0,0.1523776463501548
0,135.04517,6.547766480308344,0.0,0.2343284976240563
0.1,140.13414,-10.586244340786768,0.0,0.3329508324782806
0.1,144.47693,-12.73918228842656,0.0,0.4477947789170938
0.1,147.57191,-14.172258664027918,0.0,0.578306941912044
0.1,149.24475,-14.840698992411768,0.0,0.7236106877229365
[0.],149.81157,-14.981216688489992,0.0,0.8822452516652233
0.1,149.69284,-14.8305611914667,0.0,1.0519683458665738
0.1,149.30408,-14.600326391113954,0.0,1.229738528803093
[0.],149.0255,-14.475905966559882,0.0,1.411823980387027
[0.],149.04395,-14.52440601695345,0.0,1.5938850140503555
0.1,149.25815,-14.657396989330826,0.0,1.771166638446405
0.1,149.50386,-14.784548516853794,0.0,1.9388517553609368
0.1,149.6191,-14.824892129154364,0.0,2.0923036311909198
[0.03197072],149.45377,-14.704877014388718,0.0,2.227079881065027
[0.],148.91849,-14.38842320553195,0.0,2.3388986684570114
[0.],148.01428,-13.889007073413987,0.0,2.423751570505618
[0.],146.76389,-13.22174058816078,0.0,2.4782147411355653
[0.],145.1938,-12.40107817804811,0.0,2.499802733676831
[0.],143.33844,-11.445759334332887,0.0,2.487214483068077
0.1,141.2544,-10.386883958612929,0.0,2.4404329773031748
[0.],139.02821,7.243608527099325,0.0,2.3606786893887524
[0.05285358],136.75642,7.233934681244154,0.0,2.250176987481164
[0.],134.53828,7.213356077978041,0.0,2.111896834846909
[0.],132.47464,7.184439898545003,0.0,1.9494162413503984
[0.],130.66759,7.149839499550043,0.0,1.7668618029059056
[0.],129.22049,7.111797120624796,0.0,1.5689114458133404
0,128.23856,7.071569839608258,0.0,1.360776615509343
0,127.8288,7.028815496021886,0.0,1.1481268484106573
0,128.22949,6.971828056407453,0.0,0.9369664296339196
0,128.71971,6.96472722696695,0.0,0.7334821984196702
0,127.331085,7.097601210852533,0.0,0.5438795434503721
0,124.47709,7.177430706055778,0.0,0.3742191973855167
0,120.57118,7.188823989823099,0.0,0.2302633137374392
0,116.02639,7.133417715700285,0.0,0.1173361863055514
0,111.255,7.028351476310882,0.0,0.0402028330625392
0,106.668236,6.905537620288482,0.0,0.0029672827854696
0,102.67609,6.808407838448383,0.0,0.0089915262938604
0,99.687096,-10.373958763028812,0.0,0.0608355233289611
0,98.04489,-11.126307182900373,0.0,0.1602182470216884
0,97.710945,-11.177437169445842,0.0,0.3079994077804779
0,98.07429,-10.927093121987657,0.0,0.504181174440752
0,98.395546,-10.771503919926928,0.0,0.7479288790210947
0,97.93379,-11.077527460162116,0.0,1.037609349115591
0,96.02424,-12.19039462861735,0.0,1.370845168780148
0,92.46641,-14.22974395461694,0.0,1.7445828424301282
0,87.75707,-16.92406961343298,0.0,2.155172547755276
0,82.547035,-19.90409063891189,0.0,2.5984569337846875
0,77.48601,-22.74318010240919,0.0,3.0698662668852905
0,73.17821,-24.988831911344413,0.0,3.5645171636251023
0,69.95981,-26.41661860565231,0.0,4.077312181861326
0,67.76549,-27.189534991909365,0.0,4.603037670162674
0,66.440186,-27.47887169817918,0.0,5.1364574941635865
0,65.82831,-27.42230958665456,0.0,5.672400554206719
0,65.7771,-27.140013103733157,0.0,6.205840364537238
0,66.15336,-26.71491290698802,0.0,6.731965360151937
0,66.85346,-26.194372588800206,0.0,7.24623901161428
0,67.7802,-25.62567765892753,0.0,7.744449239516044
0,68.83619,-25.05339261117711,0.0,8.222747009491195
0,69.92244,-24.51996642798217,0.0,8.677674339581081
0,70.93092,-24.07453572696028,0.0,9.106182252076064
0,71.74018,-23.77533258280311,0.0,9.505639443831846
0,72.22578,-23.68039485293825,0.0,9.87383262893071
0,72.26329,-23.852569679499677,0.0,10.208959625874428
0,71.74942,-24.34381519215567,0.0,10.509616322045092
0,70.707214,-25.1052271689822,0.0,10.774778657333783
0,69.34919,-25.95584266042477,0.0,11.003780734708736
0,67.930084,-26.7350646082719,0.0,11.196290097069184
0,66.704735,-27.28789550484433,0.0,11.35228111617431
0,65.90198,-27.48723796495466,0.0,11.4720073294649
0,65.59407,-27.37511522606922,0.0,11.555973442057075
0,65.61835,-27.17717021586923,0.0,11.604907590757788
0,65.76002,-27.04058256368312,0.0,11.619734349999565
0,65.80441,-27.07300703750922,0.0,11.601548850165525
0,65.537,-27.38151186933435,0.0,11.551592279663222
0,64.74334,-28.083846476431475,0.0,11.471228954986971
0,63.209118,-29.32121123506784,0.0,11.361925068615388
0,60.720127,-31.27723497243013,0.0,11.2252291629127
0,57.06226,-34.21391739547482,0.0,11.062754328652328
0,55.63928,-33.36975169763075,0.0,10.876162088390336
0,60.10129,-26.44972556948358,0.0,10.667147896457612
0,63.601536,-25.88451313482249,0.0,10.437428167480466
0,66.25655,-25.333298562830564,0.0,10.188728732702517
0,68.18296,-24.897521455250764,0.0,9.922774616654207
0,69.497444,-24.608450656860956,0.0,9.641281024668444
0,70.31675,-24.459278049821624,0.0,9.345945433273783
0,70.757675,-24.421030079555248,0.0,9.038440679652842
0,70.93709,-24.451133871364824,0.0,8.720408952318495
0,70.97188,-24.498559456972917,0.0,8.39345659226448
0,70.966965,-24.518702579094818,0.0,8.05914962154995
0,70.9552,-24.527642484912384,0.0,7.719009924160716
0,70.861244,-24.611329859849253,0.0,7.374512011735447
0,70.58576,-24.83113177356315,0.0,7.027080314126303
0,70.02944,-25.24035619258452,0.0,6.678086941628658
0,69.12514,-25.86560313353458,0.0,6.328849871965106
0,67.99854,-26.558386968834448,0.0,5.980631520706834
0,67.0646,-26.95116943373507,0.0,5.634637658743628
0,66.80253,-26.73795163941935,0.0,5.292016644695404
0,67.69158,-25.68827305875036,0.0,4.953858943828052
0,70.14541,-23.73102997637329,0.0,4.621196908145372
0,74.18408,-21.200708760400158,0.0,4.295004794934397
0,79.2373,-18.644068713025938,0.0,3.976199003204044
0,84.60354,-16.263916575912972,0.0,3.665638509239286
0,89.58131,-14.19772868840921,0.0,3.364125483953408
0,93.51941,-12.626820151334543,0.0,3.072406075914661
0,96.06842,-11.64694634132132,0.0,2.791171344905173
0,97.33161,-11.197276329478486,0.0,2.5210583316788377
0,97.512825,-11.225047237486908,0.0,2.2626512502692457
0,96.81593,-11.66483406018891,0.0,2.0164827897846624
0,95.458565,-12.424384690417725,0.0,1.7830355131507123
0,93.74111,-13.34720591562179,0.0,1.5627433407412523
0,92.08805,-14.191363820220303,0.0,1.3559931072955078
0,90.95145,-14.701478434050658,0.0,1.163126180969116
0,90.783356,-14.635621824145254,0.0,0.9844401338178776
0,91.972244,-13.826848478102658,0.0,0.8201904534745601
0,94.52497,-12.381958909314086,0.0,0.6705922862549357
0,97.87602,-10.684113751828816,0.0,0.5358222024211637
0,101.33268,7.293268423529621,0.0,0.4160199748400262
0,104.20223,7.175564311931159,0.0,0.3112903627985457
0,105.856705,7.075247948340574,0.0,0.2217048932773513
0,106.056786,7.007867158108151,0.0,0.147303632531185
0,105.146065,6.962058423944768,0.0,0.0880969413805837
0,103.59767,6.922689871772538,0.0,0.0440672081765665
0,101.88475,6.894954259651868,0.0,0.0151705539561209
0,100.48042,6.897904373362301,0.0,0.0013385048565585
0,99.85783,-10.121119466112155,0.0,0.0024796273977708
0,100.49008,7.050785374470404,0.0,0.0184811227689477
0,102.85032,7.163132201432967,0.0,0.0492103767676073
0,107.41165,7.204985114846465,0.0,0.094516462530668
0,110.522224,7.063723252563239,0.0,0.1542315936673881
0,108.10661,6.9556128054520014,0.0,0.228172525850285
0,107.755615,6.990609858375974,0.0,0.316141905340894
0,109.086525,7.031605705364752,0.0,0.4179295633214888
0,111.716644,7.031513679500216,0.0,0.5333137552704876
0,115.26328,6.981572269068191,0.0,0.6620623449581515
0,119.343735,6.899586465904214,0.0,0.8039339329499673
0,123.5753,6.814906565510937,0.0,0.9586789297881648
0,127.57529,6.756619082098194,0.0,1.1260405742773334
0,130.961,6.746735742916479,0.0,1.305755897529418
[0.],133.39331,6.7933390910976,0.0,1.4975566336264343
0.1,134.79443,6.87209521874321,0.0,1.701169728241943
0.1,135.47853,6.935281342435428,0.0,1.9162958270933947
0.1,135.84586,6.964646208569079,0.0,2.1424519751844286
[0.05031209],136.29375,6.95632832506238,0.0,2.3786525749992604
[0.],137.1817,6.911613056069518,0.0,2.6231126833197487
[0.],138.66605,6.847000636222726,0.0,2.8731514162881364
[0.],140.60245,-10.510366115175264,0.0,3.1253847553673757
[0.],142.77917,-11.637052085803507,0.0,3.376099223741237
0.1,144.98557,-12.756350720463978,0.0,3.6216195758565233
0.1,147.03207,-13.771419407891148,0.0,3.858556439783129
[0.],148.84279,-14.655722208075986,0.0,4.083782779114292
0.1,150.50943,-15.477061909941558,0.0,4.294180297942824
[0.],152.16023,-16.306414148511063,0.0,4.486531342874284
0.1,153.92288,-17.209484897622996,0.0,4.657567929544334
0.1,155.90411,-18.23846246566313,0.0,4.8040541266034085
0.1,158.08687,-19.36789576492485,0.0,4.922859150959248
[0.],160.26805,-20.46717516438087,0.0,5.010867156731381
[0.],162.20222,-21.403663774724222,0.0,5.064907621918984
[0.],163.64331,-22.051261092130403,0.0,5.081955640558658
0.1,164.36986,-22.30200316661756,0.0,5.059578204946465
0.1,164.30373,-22.14117070080928,0.0,4.996300324631786
[0.],163.58067,-21.673900632493044,0.0,4.891624862395717
0.1,162.38597,-21.002511863000905,0.0,4.745783525696174
[0.],160.90652,-20.22077885624934,0.0,4.559638461466025
[0.],159.32184,-19.41618131525152,0.0,4.334728806819827
[0.],157.75966,-18.64305211063349,0.0,4.073358399830703
0.1,156.27013,-17.913586818799324,0.0,3.7788080357748393
0.1,154.88919,-17.243128511941464,0.0,3.4554740109098674
[0.],153.65627,-16.651493952568252,0.0,3.108741373451741
0.1,152.60562,-16.15476033269706,0.0,2.7446991971730093
[0.],151.7299,-15.743331607978758,0.0,2.3700471964314853
[0.],150.9589,-15.37373560868714,0.0,1.9921496343713705
0.1,150.20895,-15.002903098094349,0.0,1.619123694135988
[0.],149.39774,-14.590407523663313,0.0,1.2599730284438284
[0.],148.44478,-14.096886858665115,0.0,0.9245769997315216
[0.],147.2712,-13.483935278654185,0.0,0.6236093385328279
[0.],145.79976,-12.714368470952827,0.0,0.3684901492716297
0.1,143.9554,-11.752711156450086,0.0,0.1712541537460665
0.1,141.66512,-10.56535272313564,0.0,0.0442909539870703
0.1,135.06499,7.688067176836939,0.0,6.818099707744015e-06
[0.],121.72942,4.946966317449387,0.0,0.0505684746143371
0,111.87721,7.214239023084333,0.0,0.2078379344625683
0,104.92471,6.831821429036396,0.0,0.4833902841449747
0,100.2868,6.710360901050713,0.0,0.888395170961528
0,97.37801,-11.575413410045773,0.0,1.4332806157744788
0,95.61316,-12.387813035625127,0.0,2.127244256969725
0,94.40722,-12.944834937847666,0.0,2.977707066446414
0,93.17484,-13.57792466111987,0.0,3.9897909509825578
0,91.32975,-14.60959275776603,0.0,5.165880666148153
0,88.353874,-16.338054870179114,0.0,6.505310880743226
0,84.145744,-18.822740617821424,0.0,8.004202372163451
0,79.2295,-21.71431017313232,0.0,9.655456803257698
0,74.26614,-24.57025688942109,0.0,11.44890691334167
0,69.91396,-26.88927365980928,0.0,13.371608186766204
0,66.75347,-28.204275241741257,0.0,15.40824934512143
0,64.91222,-28.569835275484888,0.0,17.54165263516468
0,63.83973,-28.71623939702878,0.0,19.753331084704644
0,62.83347,-29.207256522694653,0.0,22.024068750965583
0,61.189346,-30.484419459999867,0.0,24.33449137369097
0,58.281055,-32.96395813458585,0.0,26.665598453963245
0,53.95548,-36.67893197237621,0.0,28.999233124239503
0,48.77003,-41.00401167877836,0.0,31.31847265022067
0,43.439762,-45.280701368329474,0.0,33.60792935277829
0,39.68914,-46.22630429792548,0.0,35.85395852100859
0,39.0,-41.73912863997426,0.0,38.04477595793799
0,39.0,-40.5,0.0,40.17049275287735
0,39.0,-40.5,0.0,42.2230784736644
0,39.0,-40.5,0.0,44.19626615476558
0,39.0,-40.5,0.0,46.08541331008568
0,39.0,-40.5,0.0,47.88733292056022
0,39.0,-40.5,0.0,49.60010720021191
0,39.0,-40.5,0.0,51.22289521591732
0,39.0,-40.5,0.0,52.75574339625994
0,39.0,-40.5,0.0,54.19940584394426
0,39.0,-40.5,0.0,55.55517934113653
0,39.0,-40.5,0.0,56.82475612794775
0,39.0,-40.5,0.0,58.01009600912074
0,39.0,-40.5,0.0,59.11331812782261
0,39.0,-40.5,0.0,60.13661183122117
0,39.0,-40.5,0.0,61.08216541193309
0,39.0,-40.5,0.0,61.9521111023611
0,39.0,-40.5,0.0,62.74848448080563
0,39.0,-40.5,0.0,63.47319637526941
0,39.0,-40.5,0.0,64.12801538337605
0,39.0,-40.5,0.0,64.71455923093751
0,39.0,-40.5,0.0,65.23429334000315
0,39.0,-40.5,0.0,65.68853514849272
0,39.0,-40.5,0.0,66.07846290216074
0,39.0,-40.5,0.0,66.40512781477865
0,39.615005,-39.08468450232175,0.0,66.66946865700072
0,42.396053,-34.182494758750586,0.0,66.87232798428468
0,46.340954,-31.227833657680748,0.0,67.01446934753803
0,48.304993,-33.41194196605778,0.0,67.09659494646228
0,48.719616,-35.152798781264295,0.0,67.11936328550819
0,48.016335,-36.82390048496106,0.0,67.08340647719984
0,46.62671,-38.40967096749807,0.0,66.9893469089513
0,44.98237,-39.69234241109976,0.0,66.83781304912534
0,43.51498,-40.33470495813416,0.0,66.6294542177107
0,42.656254,-39.96386696730828,0.0,66.36495418824606
0,42.772305,-38.43620663793515,0.0,66.04504352198927
0,43.83546,-36.49881344669686,0.0,65.67051056409505
0,45.227367,-35.4274425091464,0.0,65.24221105584573
0,46.198433,-35.606156403228866,0.0,64.76107633767853
0,45.999073,-37.2616103658249,0.0,64.22812013561868
0,43.978596,-40.79577621423748,0.0,63.64444393933744
0,40.792004,-44.563454156835775,0.0,63.01124099385195
0,39.0,-43.63804817124758,0.0,62.32979893919112
0,39.0,-40.5,0.0,61.601501143392944
0,39.0,-40.5,0.0,60.82782678411833
0,39.0,-40.5,0.0,60.0103497430422
0,39.0,-40.5,0.0,59.15073638505504
0,39.0,-40.5,0.0,58.2507423011737
0,39.0,-40.5,0.0,57.31220809990865
0,39.0,-40.5,0.0,56.33705433663571
0,39.0,-40.5,0.0,55.32727567425121
0,39.0,-40.5,0.0,54.28493437102888
0,39.0,-40.5,0.0,53.21215319313679
0,39.0,-40.5,0.0,52.11110784972219
0,39.0,-40.5,0.0,50.98401904785177
0,39.0,-40.5,0.0,49.833144262947386
0,40.323387,-37.49481370691623,0.0,48.660769317741895
0,44.39093,-31.461007433151,0.0,47.46919985926812
0,48.42866,-30.56183341029588,0.0,46.2607528190738
0,51.517006,-30.83535554577605,0.0,45.03774793683
0,52.90567,-32.159492111582225,0.0,43.80249942186724
0,52.30496,-34.437533304924,0.0,42.55730782105645
0,50.11608,-37.22744606277759,0.0,41.30445215495426
0,46.893787,-40.34587991217107,0.0,40.04618237737617
0,43.19281,-43.49754439909916,0.0,38.78471220665186
0,40.118073,-44.89372466902637,0.0,37.52221236986368
0,39.0,-42.4896873001154,0.0,36.260804294464585
0,39.0,-40.5,0.0,35.00255427491253
0,39.0,-40.5,0.0,33.74946813541274
0,39.0,-40.5,0.0,32.503486403607226
0,39.0,-40.5,0.0,31.26648000413773
0,39.0,-40.5,0.0,30.040246475493603
0,39.433872,-39.49807839970347,0.0,28.82650670845916
0,42.399147,-33.85331217682099,0.0,27.62690219983916
0,49.35008,-26.08098573391136,0.0,26.44299281096535
0,55.942627,-25.540868012492787,0.0,25.27625501679032
0,58.90414,-28.18242145652992,0.0,24.12808062815016
0,61.066402,-27.91920635957644,0.0,22.999775967020604
0,62.55939,-27.73209830765812,0.0,21.89256147228447
0,63.513065,-27.644442879681197,0.0,20.807571711660454
0,64.05736,-27.64023529892747,0.0,19.74585577398337
0,64.32221,-27.68056223123815,0.0,18.708378014956605
0,64.43752,-27.712861878132703,0.0,17.69601912878597
0,64.533195,-27.67692738820655,0.0,16.709577517723652
0,64.73911,-27.5096791066465,0.0,15.74977093147112
0,65.169716,-27.16602973684452,0.0,14.817238348578917
0,65.8469,-26.693989891794363,0.0,13.9125420724125
0,66.65379,-26.23161039827688,0.0,13.036170014891876
0,67.44264,-25.861688470008914,0.0,12.18853814203449
0,68.06568,-25.647748006090247,0.0,11.369993056306454
0,68.39921,-25.632930002782388,0.0,10.580814691888962
0,68.463936,-25.735811522877437,0.0,9.821219100172945
0,68.49723,-25.734849401640247,0.0,9.091361304078568
0,68.78457,-25.465986656703265,0.0,8.39133820114268
0,69.61142,-24.79623223901169,0.0,7.721191496696659
0,71.22501,-23.6511275393679,0.0,7.080910649863949
0,73.64306,-22.169255069027837,0.0,6.470435816514693
0,76.53904,-20.65862204302354,0.0,5.889660774716463
0,79.50994,-19.285975164241567,0.0,5.338435819599637
0,82.152725,-18.178967892116983,0.0,4.81657061590478
0,84.11572,-17.449727676533495,0.0,4.3238369977867634
0,85.35547,-17.036283500724856,0.0,3.8599717067086377
0,86.29081,-16.651083977933823,0.0,3.424679059463304
0,87.44331,-16.04156572075552,0.0,3.017633539504482
0,89.334564,-14.976259280500766,0.0,2.6384823058499003
0,92.41595,-13.29143863470162,0.0,2.2868476148335914
0,96.717964,-11.09352636390929,0.0,1.9623291509312424
0,101.63972,7.434594673196608,0.0,1.6645062637599042
0,106.44001,7.251396786749921,0.0,1.392940109163126
0,110.37764,7.094173778546803,0.0,1.1471756930327568
0,112.785126,7.012602553175173,0.0,0.9267438171936162
0,113.437325,6.997893093322582,0.0,0.7311629272861331
0,112.77267,7.002124714673227,0.0,0.5599408631281031
0,111.37702,6.996575102685334,0.0,0.4125765125235245
0,109.83624,6.98341148328608,0.0,0.2885613699142633
0,108.696304,6.978759998012523,0.0,0.1873810016452367
0,108.2639,6.989892226126396,0.0,0.1085164199363785
0,108.48677,7.00535219438763,0.0,0.0514453679297973
0,109.23287,7.015721422778667,0.0,0.0156435184111286
0,110.37019,7.017577058047274,0.0,0.0005855889930006
0,111.76669,7.011332760938951,0.0,0.0057463766999119
0,113.290344,6.999928128871003,0.0,0.0306017150101295
0,114.809105,6.987503396768203,0.0,0.0746293564951712
0,116.190956,6.978256951449772,0.0,0.1373097842536814
0,117.303856,6.975547190375735,0.0,0.2181269553673172
